name|rarity|equid_slot|defense|fire_res|water_res|ice_res|thunder_res|dragon_res|slot_count|slot_1_size|slot_2_size|slot_3_size|set_skill_1|skill_1|skill_1_level|skill_2|skill_2_level|skill_3|skill_3_level
Kushala Crus α|8|Legs|64|0|2|4|-3|-2|0|0|0|0|144: Kushala Daora Flight|79: Evade Extender|2|54: Handicraft|1|0: --------|0
Kushala Crus β|8|Legs|64|0|2|4|-3|-2|1|3|0|0|144: Kushala Daora Flight|79: Evade Extender|2|0: --------|0|0: --------|0
Kaiser Greaves α|8|Legs|64|3|-3|-3|1|1|0|0|0|0|143: Teostra Technique|61: Latent Power|2|38: Blast Attack|1|0: --------|0
Kaiser Greaves β|8|Legs|64|3|-3|-3|1|1|1|1|0|0|143: Teostra Technique|61: Latent Power|2|0: --------|0|0: --------|0
Kirin Leg Guards α|8|Legs|64|-3|-2|-2|4|2|0|0|0|0|137: Kirin Favor|47: Free Elem/Ammo Up|2|27: Thunder Resistance|2|0: --------|0
Kirin Leg Guards β|8|Legs|64|-3|-2|-2|4|2|2|1|1|0|137: Kirin Favor|47: Free Elem/Ammo Up|2|0: --------|0|0: --------|0
Vaal Hazak Greaves α|8|Legs|64|-4|4|-1|1|-3|1|1|0|0|127: Vaal Hazak Vitality|116: Effluvia Resistance|2|34: Dragon Attack|1|0: --------|0
Vaal Hazak Greaves β|8|Legs|64|-4|4|-1|1|-3|2|1|1|0|127: Vaal Hazak Vitality|116: Effluvia Resistance|2|0: --------|0|0: --------|0
Bazel Greaves α|7|Legs|58|3|1|-2|-4|-2|1|1|0|0|142: Bazelgeuse Protection|88: Bombardier|2|55: Critical Draw|1|0: --------|0
Bazel Greaves β|7|Legs|58|3|1|-2|-4|-2|1|3|0|0|142: Bazelgeuse Protection|88: Bombardier|2|0: --------|0|0: --------|0
Death Stench Heel α|7|Legs|62|3|2|3|-2|-4|0|0|0|0|0: --------|54: Handicraft|2|34: Dragon Attack|2|0: --------|0
Death Stench Heel β|7|Legs|62|3|2|3|-2|-4|2|1|1|0|0: --------|54: Handicraft|2|0: --------|0|0: --------|0
Guild Cross Boots α|8|Legs|62|0|0|0|0|0|1|1|0|0|149: Guild Guidance|60: Airborne|1|24: Fire Resistance|2|0: --------|0
Guild Cross Boots β|8|Legs|62|0|0|0|0|0|1|3|0|0|149: Guild Guidance|60: Airborne|1|0: --------|0|0: --------|0
Xeno'jiiva Spurs α|8|Legs|72|-3|2|2|2|-4|1|1|0|0|145: Xeno'jiiva Divinity|104: Flinch Free|1|53: Power Prolonger|1|0: --------|0
Xeno'jiiva Spurs β|8|Legs|72|-3|2|2|2|-4|2|1|1|0|145: Xeno'jiiva Divinity|104: Flinch Free|1|0: --------|0|0: --------|0
Zorah Spurs α|6|Legs|44|4|-3|-2|-1|-3|0|0|0|0|147: Zorah Magdaros Mastery|88: Bombardier|2|11: Earplugs|1|0: --------|0
Zorah Spurs β|6|Legs|44|4|-3|-2|-1|-3|1|2|0|0|147: Zorah Magdaros Mastery|88: Bombardier|2|0: --------|0|0: --------|0
Commission Pants α|8|Legs|70|2|2|2|2|2|0|0|0|0|150: Commission Guidance|103: Stealth|2|122: Affinity Sliding|1|0: --------|0
Commission Pants β|8|Legs|70|2|2|2|2|2|1|2|0|0|150: Commission Guidance|103: Stealth|2|0: --------|0|0: --------|0
Origin Greaves|1|Legs|6|0|0|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
Kulve Taroth's Wrath α|8|Legs|72|4|-2|-4|3|-2|1|1|0|0|0: --------|82: Wide-Range|2|63: Peak Performance|2|0: --------|0
Kulve Taroth's Wrath β|8|Legs|72|4|-2|-4|3|-2|2|2|1|0|0: --------|82: Wide-Range|2|63: Peak Performance|1|0: --------|0
Blossom Boots|3|Legs|18|1|1|1|4|1|0|0|0|0|0: --------|23: Recovery Speed|1|0: --------|0|0: --------|0
Diver's Boots|3|Legs|22|1|4|1|1|1|0|0|0|0|0: --------|77: Hunger Resistance|1|0: --------|0|0: --------|0
Harvest Raiz|3|Legs|26|4|1|1|1|1|0|0|0|0|0: --------|90: Mushroomancer|1|0: --------|0|0: --------|0
Orion Boots|4|Legs|30|1|1|4|1|1|0|0|0|0|0: --------|64: Heroics|1|0: --------|0|0: --------|0
Gala Suit Slacks|4|Legs|34|1|1|1|1|4|0|0|0|0|168: Astera Blessing|97: Divine Blessing|1|0: --------|0|0: --------|0
Vangis Greaves α|7|Legs|58|1|1|2|-3|-3|0|0|0|0|0: --------|85: Speed Eating|2|56: Partbreaker|1|0: --------|0
Vangis Greaves β|7|Legs|58|1|1|2|-3|-3|2|1|1|0|0: --------|85: Speed Eating|2|0: --------|0|0: --------|0
Drachen Greaves α|8|Legs|72|-2|-2|-2|3|4|1|2|0|0|164: Soul of the Dragoon|19: Attack Boost|2|49: Critical Boost|1|0: --------|0
Blossom Boots α|5|Legs|40|1|1|1|4|1|2|1|1|0|0: --------|23: Recovery Speed|1|0: --------|0|0: --------|0
Diver's Boots α|5|Legs|46|1|4|1|1|1|1|2|0|0|0: --------|77: Hunger Resistance|1|0: --------|0|0: --------|0
Harvest Raiz α|6|Legs|52|4|1|1|1|1|2|2|1|0|0: --------|90: Mushroomancer|1|0: --------|0|0: --------|0
Orion Boots α|6|Legs|58|1|1|4|1|1|2|3|1|0|0: --------|64: Heroics|1|0: --------|0|0: --------|0
Gala Suit Slacks α|7|Legs|64|1|1|1|1|4|3|3|1|1|168: Astera Blessing|97: Divine Blessing|1|0: --------|0|0: --------|0
Butterfly Crura|3|Legs|22|-1|-1|0|2|2|0|0|0|0|0: --------|73: Marathon Runner|1|0: --------|0|0: --------|0
Butterfly Crura α|5|Legs|42|-1|-1|0|2|2|0|0|0|0|0: --------|73: Marathon Runner|2|48: Critical Eye|1|0: --------|0
Butterfly Crura β|5|Legs|42|-1|-1|0|2|2|1|1|0|0|0: --------|73: Marathon Runner|2|0: --------|0|0: --------|0
Queen Beetle Crura|3|Legs|22|-1|-1|0|2|2|0|0|0|0|0: --------|73: Marathon Runner|1|0: --------|0|0: --------|0
Queen Beetle Crura α|5|Legs|42|-1|-1|0|2|2|0|0|0|0|0: --------|73: Marathon Runner|2|48: Critical Eye|1|0: --------|0
Queen Beetle Crura β|5|Legs|42|-1|-1|0|2|2|1|1|0|0|0: --------|73: Marathon Runner|2|0: --------|0|0: --------|0
Vaal Hazak Greaves γ|8|Legs|72|-4|4|-1|1|-3|2|3|1|0|127: Vaal Hazak Vitality|63: Peak Performance|1|23: Recovery Speed|1|0: --------|0
Kirin Leg Guards γ|8|Legs|72|-3|-2|-2|4|2|1|3|0|0|137: Kirin Favor|29: Blight Resistance|1|33: Thunder Attack|2|0: --------|0
Kaiser Greaves γ|8|Legs|72|3|-3|-3|1|1|2|3|1|0|143: Teostra Technique|48: Critical Eye|2|0: --------|0|0: --------|0
Kushala Crus γ|8|Legs|72|0|2|4|-3|-2|1|3|0|0|144: Kushala Daora Flight|78: Evade Window|2|0: --------|0|0: --------|0
Nergigante Greaves γ|8|Legs|72|1|1|1|-3|-3|2|2|2|0|126: Nergigante Hunger|19: Attack Boost|3|0: --------|0|0: --------|0
Zorah Spurs γ|8|Legs|72|4|-3|-2|-1|-3|2|3|2|0|147: Zorah Magdaros Mastery|38: Blast Attack|2|48: Critical Eye|1|0: --------|0
Xeno'jiiva Spurs γ|8|Legs|72|-3|2|2|2|-4|3|2|1|1|145: Xeno'jiiva Divinity|49: Critical Boost|1|0: --------|0|0: --------|0
HARDUMMY|5|Legs|46|1|1|1|1|1|1|2|0|0|132: Anjanath Will|102: Slinger Capacity|2|0: --------|0|0: --------|0
Ryu's Legs|2|Legs|12|2|0|-3|5|2|0|0|0|0|0: --------|20: Defense Boost|1|0: --------|0|0: --------|0
Ryu's Legs α|7|Legs|60|2|0|-3|5|2|2|1|1|0|135: Rathalos Mastery|20: Defense Boost|1|74: Constitution|1|0: --------|0
Sakura's Legs α|6|Legs|50|0|4|4|0|-2|2|1|1|0|131: Pink Rathian Mastery|20: Defense Boost|1|78: Evade Window|1|0: --------|0
Azure Starlord Guards α|7|Legs|56|2|2|0|0|3|1|3|0|0|135: Rathalos Mastery|49: Critical Boost|1|0: --------|0|0: --------|0
Dante's Leather Boots α|8|Legs|64|3|-3|-3|3|3|2|1|1|0|0: --------|50: Weakness Exploit|2|0: --------|0|0: --------|0
Empress Greaves α|8|Legs|70|3|1|-3|1|-2|2|2|1|0|163: Lunastra Favor|21: Health Boost|2|82: Wide-Range|2|0: --------|0
Empress Greaves β|8|Legs|70|3|1|-3|1|-2|2|2|2|0|163: Lunastra Favor|21: Health Boost|2|0: --------|0|0: --------|0
Invalid Message|1|Legs|2|0|0|0|0|0|0|0|0|0|0: --------|0: --------|0|0: --------|0|0: --------|0
HARDUMMY|8|Legs|64|1|1|1|1|1|1|3|0|0|132: Anjanath Will|102: Slinger Capacity|2|73: Marathon Runner|1|0: --------|0
Empress Greaves γ|8|Legs|70|3|1|-3|1|-2|1|3|0|0|163: Lunastra Favor|11: Earplugs|2|62: Agitator|1|0: --------|0
Geralt's Legs α|8|Legs|70|2|1|-1|-2|3|1|2|0|0|167: Witcher's Knowledge|73: Marathon Runner|2|48: Critical Eye|2|0: --------|0
Ciri's Legs α|8|Legs|70|-2|-1|1|2|3|2|2|1|0|0: --------|78: Evade Window|2|74: Constitution|2|0: --------|0
Kulve Taroth's Wrath γ|8|Legs|72|4|-2|-4|3|-2|2|3|1|0|0: --------|62: Agitator|2|17: Heat Guard|1|0: --------|0
Defender Greaves α|6|Legs|50|2|0|2|0|3|0|0|0|0|0: --------|73: Marathon Runner|1|97: Divine Blessing|1|0: --------|0
Bone Greaves α+|9|Legs|114|2|0|0|2|2|1|3|0|0|0: --------|57: Slugger|1|68: Horn Maestro|1|0: --------|0
Bone Greaves β+|9|Legs|114|2|0|0|2|2|1|4|0|0|0: --------|57: Slugger|1|0: --------|0|0: --------|0
Alloy Greaves α+|9|Legs|114|-2|0|-2|-2|0|1|3|0|0|0: --------|86: Speed Sharpening|2|12: Windproof|1|0: --------|0
Alloy Greaves β+|9|Legs|114|-2|0|-2|-2|0|1|4|0|0|0: --------|86: Speed Sharpening|1|12: Windproof|1|0: --------|0
Vespoid Greaves α+|9|Legs|116|-2|1|1|1|2|1|3|0|0|0: --------|55: Critical Draw|1|2: Paralysis Resistance|1|0: --------|0
Vespoid Greaves β+|9|Legs|116|-2|1|1|1|2|2|4|1|0|0: --------|55: Critical Draw|1|0: --------|0|0: --------|0
Hornetaur Greaves α+|9|Legs|116|-1|-1|0|0|2|2|2|1|0|0: --------|54: Handicraft|1|34: Dragon Attack|1|0: --------|0
Hornetaur Greaves β+|9|Legs|116|-1|-1|0|0|2|2|4|1|0|0: --------|54: Handicraft|1|0: --------|0|0: --------|0
Gajau Boots α+|9|Legs|116|0|5|0|0|0|2|2|1|0|0: --------|109: Aquatic/Polar Mobility|2|31: Water Attack|2|0: --------|0
Gajau Boots β+|9|Legs|116|0|5|0|0|0|2|4|1|0|0: --------|109: Aquatic/Polar Mobility|1|31: Water Attack|1|0: --------|0
Jagras Greaves α+|9|Legs|116|-2|2|-1|-1|1|2|2|1|0|0: --------|84: Free Meal|1|22: Recovery Up|1|0: --------|0
Jagras Greaves β+|9|Legs|116|-2|2|-1|-1|1|2|4|1|0|0: --------|84: Free Meal|1|0: --------|0|0: --------|0
Tzitzi Greaves α+|9|Legs|116|0|0|-2|-3|0|1|3|0|0|0: --------|3: Sleep Resistance|2|82: Wide-Range|1|0: --------|0
Tzitzi Greaves β+|9|Legs|116|0|0|-2|-3|0|1|4|0|0|0: --------|3: Sleep Resistance|1|82: Wide-Range|1|0: --------|0
Girros Greaves α+|9|Legs|116|0|-3|0|2|1|1|1|0|0|0: --------|36: Paralysis Attack|2|47: Free Elem/Ammo Up|1|0: --------|0
Girros Greaves β+|9|Legs|116|0|-3|0|2|1|1|4|0|0|0: --------|36: Paralysis Attack|2|0: --------|0|0: --------|0
Dodogama Greaves α+|9|Legs|120|2|0|0|-3|2|2|2|1|0|0: --------|69: Capacity Boost|1|38: Blast Attack|1|0: --------|0
Dodogama Greaves β+|9|Legs|120|2|0|0|-3|2|2|4|1|0|0: --------|69: Capacity Boost|1|0: --------|0|0: --------|0
Kulu Greaves α+|9|Legs|116|0|-3|1|0|0|1|2|0|0|0: --------|48: Critical Eye|2|83: Item Prolonger|1|0: --------|0
Kulu Greaves β+|9|Legs|116|0|-3|1|0|0|1|4|0|0|0: --------|48: Critical Eye|1|83: Item Prolonger|1|0: --------|0
Pukei Greaves α+|9|Legs|118|0|3|0|-3|1|1|3|0|0|0: --------|1: Poison Resistance|2|35: Poison Attack|2|0: --------|0
Pukei Greaves β+|9|Legs|118|0|3|0|-3|1|2|4|2|0|0: --------|1: Poison Resistance|2|0: --------|0|0: --------|0
Barroth Greaves α+|9|Legs|118|-3|-1|-1|3|0|2|3|1|0|0: --------|4: Stun Resistance|2|73: Marathon Runner|1|0: --------|0
Barroth Greaves β+|9|Legs|118|-3|-1|-1|3|0|3|4|2|1|0: --------|4: Stun Resistance|2|0: --------|0|0: --------|0
Jyura Greaves α+|9|Legs|118|-1|2|0|-3|0|1|2|0|0|0: --------|52: Focus|2|31: Water Attack|1|0: --------|0
Jyura Greaves β+|9|Legs|118|-1|2|0|-3|0|2|4|1|0|0: --------|52: Focus|1|31: Water Attack|1|0: --------|0
Beo Greaves α+|9|Legs|118|-3|0|3|-2|2|1|2|0|0|0: --------|11: Earplugs|2|32: Ice Attack|1|0: --------|0
Beo Greaves β+|9|Legs|118|-3|0|3|-2|2|1|4|0|0|0: --------|11: Earplugs|2|0: --------|0|0: --------|0
Kadachi Greaves α+|9|Legs|120|0|-3|0|3|0|2|3|1|0|0: --------|27: Thunder Resistance|2|74: Constitution|1|0: --------|0
Kadachi Greaves β+|9|Legs|120|0|-3|0|3|0|3|4|1|1|0: --------|27: Thunder Resistance|2|0: --------|0|0: --------|0
High Metal Greaves α+|9|Legs|128|0|-1|3|-2|0|3|2|2|1|0: --------|72: Heavy Artillery|2|26: Ice Resistance|1|0: --------|0
High Metal Greaves β+|9|Legs|128|0|-1|3|-2|0|2|4|3|0|0: --------|72: Heavy Artillery|1|26: Ice Resistance|1|0: --------|0
Banbaro Greaves α+|9|Legs|130|-2|2|3|-1|-3|1|3|0|0|0: --------|90: Mushroomancer|1|85: Speed Eating|1|0: --------|0
Banbaro Greaves β+|9|Legs|130|-2|2|3|-1|-3|2|4|1|0|0: --------|90: Mushroomancer|1|0: --------|0|0: --------|0
Anja Greaves α+|9|Legs|132|3|-3|-1|-1|0|1|2|0|0|182: Anjanath Dominance|71: Artillery|2|73: Marathon Runner|1|0: --------|0
Anja Greaves β+|9|Legs|132|3|-3|-1|-1|0|2|4|1|0|182: Anjanath Dominance|71: Artillery|2|0: --------|0|0: --------|0
Rathian Greaves α+|9|Legs|130|2|0|0|-2|-3|1|3|0|0|183: Rathian Essence|22: Recovery Up|2|1: Poison Resistance|1|0: --------|0
Rathian Greaves β+|9|Legs|130|2|0|0|-2|-3|1|4|0|0|183: Rathian Essence|22: Recovery Up|2|0: --------|0|0: --------|0
Rath Heart Greaves α+|9|Legs|132|3|0|0|-3|-4|2|2|1|0|183: Rathian Essence|120: Tool Specialist|1|12: Windproof|1|0: --------|0
Rath Heart Greaves β+|9|Legs|132|3|0|0|-3|-4|2|4|2|0|183: Rathian Essence|120: Tool Specialist|1|0: --------|0|0: --------|0
Lumu Greaves α+|9|Legs|130|-3|2|1|0|0|1|3|0|0|0: --------|12: Windproof|2|76: Stamina Surge|1|0: --------|0
Lumu Greaves β+|9|Legs|130|-3|2|1|0|0|2|4|1|0|0: --------|12: Windproof|2|0: --------|0|0: --------|0
Lumu Phantasm Greaves α+|9|Legs|132|-3|-3|1|2|1|1|3|0|0|0: --------|3: Sleep Resistance|2|82: Wide-Range|1|0: --------|0
Lumu Phantasm Greaves β+|9|Legs|132|-3|-3|1|2|1|2|4|1|0|0: --------|3: Sleep Resistance|2|0: --------|0|0: --------|0
Pukei Lagoon Greaves α+|9|Legs|132|0|3|-3|-2|0|1|1|0|0|0: --------|83: Item Prolonger|2|31: Water Attack|2|0: --------|0
Pukei Lagoon Greaves β+|9|Legs|132|0|3|-3|-2|0|2|4|1|0|0: --------|83: Item Prolonger|2|0: --------|0|0: --------|0
Viper Kadachi Greaves α+|9|Legs|132|1|3|-2|-3|1|1|2|0|0|0: --------|78: Evade Window|1|74: Constitution|1|0: --------|0
Viper Kadachi Greaves β+|9|Legs|132|1|3|-2|-3|1|2|4|1|0|0: --------|78: Evade Window|1|0: --------|0|0: --------|0
Baan Greaves α+|9|Legs|134|0|2|-1|0|-2|1|2|0|0|0: --------|7: Bleeding Resistance|2|80: Guard|1|0: --------|0
Baan Greaves β+|9|Legs|134|0|2|-1|0|-2|2|4|1|0|0: --------|7: Bleeding Resistance|2|0: --------|0|0: --------|0
Ingot Greaves α+|10|Legs|136|-2|0|-1|3|0|1|2|0|0|0: --------|20: Defense Boost|2|47: Free Elem/Ammo Up|1|0: --------|0
Ingot Greaves β+|10|Legs|136|-2|0|-1|3|0|1|4|0|0|0: --------|20: Defense Boost|1|47: Free Elem/Ammo Up|1|0: --------|0
Barioth Greaves α+|10|Legs|138|-3|2|3|-2|0|2|1|1|0|188: Barioth Hidden Art|74: Constitution|2|81: Quick Sheath|1|0: --------|0
Barioth Greaves β+|10|Legs|138|-3|2|3|-2|0|2|4|1|0|188: Barioth Hidden Art|74: Constitution|1|81: Quick Sheath|1|0: --------|0
Rathalos Greaves α+|10|Legs|140|3|1|1|-2|-3|1|3|0|0|189: Rathalos Essence|102: Slinger Capacity|2|19: Attack Boost|2|0: --------|0
Rathalos Greaves β+|10|Legs|140|3|1|1|-2|-3|1|4|0|0|189: Rathalos Essence|102: Slinger Capacity|2|19: Attack Boost|1|0: --------|0
Diablos Greaves α+|10|Legs|140|3|-2|-3|0|2|2|1|1|0|190: Diablos Ambition|13: Tremor Resistance|2|57: Slugger|2|0: --------|0
Diablos Greaves β+|10|Legs|140|3|-2|-3|0|2|2|4|1|0|190: Diablos Ambition|13: Tremor Resistance|2|57: Slugger|1|0: --------|0
Legiana Greaves α+|10|Legs|140|-1|2|3|-3|0|1|3|0|0|191: Legiana Ambition|26: Ice Resistance|2|55: Critical Draw|1|0: --------|0
Legiana Greaves β+|10|Legs|140|-1|2|3|-3|0|2|4|2|0|191: Legiana Ambition|26: Ice Resistance|2|0: --------|0|0: --------|0
Odogaron Greaves α+|10|Legs|140|2|2|-3|-2|0|1|1|0|0|192: Odogaron Essence|81: Quick Sheath|2|48: Critical Eye|1|0: --------|0
Odogaron Greaves β+|10|Legs|140|2|2|-3|-2|0|1|4|0|0|192: Odogaron Essence|81: Quick Sheath|1|48: Critical Eye|1|0: --------|0
Lavasioth Greaves α+|10|Legs|140|3|-3|-2|1|2|1|2|0|0|0: --------|41: Spread/Power Shots|1|30: Fire Attack|2|0: --------|0
Lavasioth Greaves β+|10|Legs|140|3|-3|-2|1|2|2|4|1|0|0: --------|41: Spread/Power Shots|1|30: Fire Attack|1|0: --------|0
Uragaan Greaves α+|10|Legs|144|4|-3|-2|1|-2|1|1|0|0|193: Uragaan Ambition|80: Guard|2|185: Offensive Guard|1|0: --------|0
Uragaan Greaves β+|10|Legs|144|4|-3|-2|1|-2|2|4|1|0|193: Uragaan Ambition|80: Guard|2|0: --------|0|0: --------|0
Nargacuga Greaves α+|10|Legs|140|-2|2|0|-3|0|2|1|1|0|171: Nargacuga Essence|78: Evade Window|1|63: Peak Performance|1|0: --------|0
Nargacuga Greaves β+|10|Legs|140|-2|2|0|-3|0|2|4|1|0|171: Nargacuga Essence|78: Evade Window|1|0: --------|0|0: --------|0
Glavenus Greaves α+|10|Legs|142|3|-3|-1|1|-1|1|2|0|0|173: Glavenus Essence|54: Handicraft|2|17: Heat Guard|1|0: --------|0
Glavenus Greaves β+|10|Legs|142|3|-3|-1|1|-1|1|4|0|0|173: Glavenus Essence|54: Handicraft|2|0: --------|0|0: --------|0
Brachydios Greaves α+|10|Legs|142|3|-2|-3|1|1|1|2|0|0|172: Brachydios Essence|62: Agitator|2|71: Artillery|2|0: --------|0
Brachydios Greaves β+|10|Legs|142|3|-2|-3|1|1|1|4|0|0|172: Brachydios Essence|62: Agitator|2|71: Artillery|1|0: --------|0
Tigrex Greaves α+|10|Legs|142|2|0|0|-3|-2|2|3|1|0|170: Tigrex Essence|85: Speed Eating|1|84: Free Meal|1|0: --------|0
Tigrex Greaves β+|10|Legs|142|2|0|0|-3|-2|2|4|2|0|170: Tigrex Essence|85: Speed Eating|1|0: --------|0|0: --------|0
Fulgur Greaves α+|11|Legs|146|-1|-1|-3|2|0|2|2|1|0|182: Anjanath Dominance|33: Thunder Attack|2|70: Special Ammo Boost|1|0: --------|0
Fulgur Greaves β+|11|Legs|146|-1|-1|-3|2|0|2|4|1|0|182: Anjanath Dominance|33: Thunder Attack|2|0: --------|0|0: --------|0
Black Belt Greaves α+|11|Legs|150|1|1|1|1|2|2|2|2|0|181: Instructor's Guidance|82: Wide-Range|2|22: Recovery Up|1|0: --------|0
Black Belt Greaves β+|11|Legs|150|1|1|1|1|2|2|4|2|0|181: Instructor's Guidance|82: Wide-Range|2|0: --------|0|0: --------|0
Hoarcry Greaves α+|11|Legs|146|-3|2|3|-1|0|2|1|1|0|191: Legiana Ambition|73: Marathon Runner|2|41: Spread/Power Shots|1|0: --------|0
Hoarcry Greaves β+|11|Legs|146|-3|2|3|-1|0|2|4|2|0|191: Legiana Ambition|73: Marathon Runner|2|0: --------|0|0: --------|0
Rath Soul Greaves α+|11|Legs|148|3|2|-3|2|-4|1|1|0|0|189: Rathalos Essence|49: Critical Boost|1|12: Windproof|2|0: --------|0
Rath Soul Greaves β+|11|Legs|148|3|2|-3|2|-4|1|4|0|0|189: Rathalos Essence|49: Critical Boost|1|12: Windproof|1|0: --------|0
Diablos Nero Greaves α+|11|Legs|148|2|-3|-4|0|2|1|1|0|0|190: Diablos Ambition|66: Resentment|2|57: Slugger|1|0: --------|0
Diablos Nero Greaves β+|11|Legs|148|2|-3|-4|0|2|1|4|0|0|190: Diablos Ambition|66: Resentment|2|0: --------|0|0: --------|0
Death Garon Greaves α+|11|Legs|148|-2|-3|-2|-2|4|2|1|1|0|192: Odogaron Essence|120: Tool Specialist|2|53: Power Prolonger|1|0: --------|0
Death Garon Greaves β+|11|Legs|148|-2|-3|-2|-2|4|3|4|1|1|192: Odogaron Essence|120: Tool Specialist|2|0: --------|0|0: --------|0
Acidic Glavenus Greaves α+|11|Legs|150|-3|2|2|-1|-1|1|1|0|0|173: Glavenus Essence|101: Maximum Might|2|76: Stamina Surge|1|0: --------|0
Acidic Glavenus Greaves β+|11|Legs|150|-3|2|2|-1|-1|2|4|2|0|173: Glavenus Essence|101: Maximum Might|1|0: --------|0|0: --------|0
Artian Greaves α+|10|Legs|142|1|-2|2|-2|3|2|1|1|0|179: Ancient Divinity|63: Peak Performance|2|102: Slinger Capacity|1|0: --------|0
Artian Greaves β+|10|Legs|142|1|-2|2|-2|3|1|4|0|0|179: Ancient Divinity|63: Peak Performance|2|0: --------|0|0: --------|0
Dober Greaves α+|11|Legs|152|-2|0|-1|-1|4|1|2|0|0|0: --------|19: Attack Boost|2|90: Mushroomancer|2|0: --------|0
Dober Greaves β+|11|Legs|152|-2|0|-1|-1|4|2|4|2|0|0: --------|19: Attack Boost|1|90: Mushroomancer|1|0: --------|0
Damascus Greaves α+|11|Legs|152|4|-2|0|0|0|2|2|1|0|0: --------|20: Defense Boost|2|80: Guard|2|0: --------|0
Damascus Greaves β+|11|Legs|152|4|-2|0|0|0|2|4|2|0|0: --------|20: Defense Boost|2|80: Guard|1|0: --------|0
Rimeguard Greaves α+|12|Legs|154|-3|2|4|-1|-1|2|1|1|0|178: Velkhana Divinity|55: Critical Draw|2|186: Coalescence|1|0: --------|0
Rimeguard Greaves β+|12|Legs|154|-3|2|4|-1|-1|2|4|1|0|178: Velkhana Divinity|55: Critical Draw|2|0: --------|0|0: --------|0
Pride Greaves α+|11|Legs|154|3|1|-4|-2|-2|1|3|0|0|194: Bazelgeuse Ambition|11: Earplugs|2|107: Jump Master|1|0: --------|0
Pride Greaves β+|11|Legs|154|3|1|-4|-2|-2|2|4|2|0|194: Bazelgeuse Ambition|11: Earplugs|1|107: Jump Master|1|0: --------|0
Fellshroud Greaves α+|12|Legs|156|-2|4|1|1|-3|2|3|2|0|196: Vaal Soulvein|116: Effluvia Resistance|2|34: Dragon Attack|2|0: --------|0
Fellshroud Greaves β+|12|Legs|156|-2|4|1|1|-3|2|4|3|0|196: Vaal Soulvein|116: Effluvia Resistance|2|0: --------|0|0: --------|0
Kaiser Greaves α+|12|Legs|156|3|-3|-3|1|1|1|2|0|0|143: Teostra Technique|61: Latent Power|2|38: Blast Attack|2|0: --------|0
Kaiser Greaves β+|12|Legs|156|3|-3|-3|1|1|1|4|0|0|143: Teostra Technique|61: Latent Power|2|38: Blast Attack|1|0: --------|0
Kushala Crus α+|12|Legs|156|0|2|4|-3|-2|1|1|0|0|144: Kushala Daora Flight|79: Evade Extender|2|54: Handicraft|2|0: --------|0
Kushala Crus β+|12|Legs|156|0|2|4|-3|-2|2|4|3|0|144: Kushala Daora Flight|79: Evade Extender|2|0: --------|0|0: --------|0
Kirin Leg Guards α+|12|Legs|154|-3|-2|-2|4|2|1|1|0|0|199: Kirin Divinity|47: Free Elem/Ammo Up|2|48: Critical Eye|2|0: --------|0
Kirin Leg Guards β+|12|Legs|154|-3|-2|-2|4|2|1|4|0|0|199: Kirin Divinity|47: Free Elem/Ammo Up|2|0: --------|0|0: --------|0
Tentacle Greaves α+|12|Legs|158|-3|4|0|3|-2|2|2|1|0|177: Namielle Divinity|76: Stamina Surge|2|29: Blight Resistance|1|0: --------|0
Tentacle Greaves β+|12|Legs|158|-3|4|0|3|-2|2|4|2|0|177: Namielle Divinity|76: Stamina Surge|2|0: --------|0|0: --------|0
Guild Palace Greaves α+|11|Legs|154|1|2|1|2|1|1|2|0|0|200: Guild Pride|64: Heroics|3|21: Health Boost|1|0: --------|0
Guild Palace Greaves β+|11|Legs|154|1|2|1|2|1|2|4|1|0|200: Guild Pride|64: Heroics|2|21: Health Boost|1|0: --------|0
Clockwork Greaves α+|10|Legs|142|2|2|-1|2|-1|2|1|1|0|180: Commission Alchemy|49: Critical Boost|1|88: Bombardier|2|0: --------|0
Clockwork Greaves β+|10|Legs|142|2|2|-1|2|-1|1|4|0|0|180: Commission Alchemy|49: Critical Boost|1|88: Bombardier|1|0: --------|0
Ruinous Greaves α+|12|Legs|166|1|1|1|-3|-3|1|2|0|0|203: Nergigante Ambition|11: Earplugs|2|62: Agitator|1|0: --------|0
Ruinous Greaves β+|12|Legs|166|1|1|1|-3|-3|2|4|1|0|203: Nergigante Ambition|11: Earplugs|2|0: --------|0|0: --------|0
Shara Ishvalda Greaves α+|12|Legs|162|0|-2|-3|3|0|3|1|1|1|176: Shara Ishvalda Divinity|56: Partbreaker|2|20: Defense Boost|2|0: --------|0
Shara Ishvalda Greaves β+|12|Legs|162|0|-2|-3|3|0|3|4|2|1|176: Shara Ishvalda Divinity|56: Partbreaker|1|20: Defense Boost|1|0: --------|0
Esurient Greaves α+|11|Legs|156|2|1|1|-3|-3|2|2|2|0|195: Deviljho Essence|85: Speed Eating|2|58: Stamina Thief|1|0: --------|0
Esurient Greaves β+|11|Legs|156|2|1|1|-3|-3|2|4|2|0|195: Deviljho Essence|85: Speed Eating|1|58: Stamina Thief|1|0: --------|0
Guildwork Feet α+|12|Legs|162|2|1|2|1|2|2|2|1|0|200: Guild Pride|104: Flinch Free|2|100: Geologist|1|0: --------|0
